timestamp,facility_name,facility_type,occupancy_percent,is_open,hour,day_of_week,month,is_weekend,is_holiday,is_school_vacation,temperature_c,precipitation_mm,weather_code,cloud_cover_percent,data_source
2026-01-16T12:35:20+01:00,Michaelibad,pool,84.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Michaelibad,sauna,86.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Müller'sches Volksbad,pool,86.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Nordbad,pool,85.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Nordbad,sauna,85.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Südbad,pool,73.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Südbad,sauna,86.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Westbad,pool,62.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:35:20+01:00,Westbad,sauna,70.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Bad Giesing-Harlaching,pool,92.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Cosimawellenbad,pool,93.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Cosimawellenbad,sauna,90.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Dantebad,sauna,79.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Michaelibad,pool,82.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Michaelibad,sauna,85.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Müller'sches Volksbad,pool,86.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Nordbad,pool,84.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Nordbad,sauna,84.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Südbad,pool,76.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Südbad,sauna,85.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Westbad,pool,65.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T12:48:51+01:00,Westbad,sauna,73.0,1,12,4,1,0,0,0,7.7,0.0,3.0,100.0,historical
2026-01-16T13:06:23+01:00,Bad Giesing-Harlaching,pool,91.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Cosimawellenbad,pool,94.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Cosimawellenbad,sauna,90.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Dantebad,sauna,77.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Michaelibad,pool,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Michaelibad,sauna,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Müller'sches Volksbad,pool,85.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Nordbad,pool,85.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Nordbad,sauna,85.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Südbad,pool,80.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Südbad,sauna,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Westbad,pool,73.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:06:23+01:00,Westbad,sauna,72.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Bad Giesing-Harlaching,pool,89.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Cosimawellenbad,pool,94.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Cosimawellenbad,sauna,89.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Dantebad,sauna,74.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Michaelibad,pool,84.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Michaelibad,sauna,82.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Müller'sches Volksbad,pool,86.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Nordbad,pool,84.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Nordbad,sauna,85.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Südbad,pool,81.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Südbad,sauna,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Westbad,pool,85.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:25:22+01:00,Westbad,sauna,75.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Bad Giesing-Harlaching,pool,90.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Cosimawellenbad,pool,95.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Cosimawellenbad,sauna,91.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Dantebad,sauna,71.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Michaelibad,pool,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Michaelibad,sauna,83.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Müller'sches Volksbad,pool,88.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Nordbad,pool,76.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Nordbad,sauna,86.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Südbad,pool,79.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Südbad,sauna,84.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Westbad,pool,82.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T13:46:09+01:00,Westbad,sauna,77.0,1,13,4,1,0,0,0,9.4,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Bad Giesing-Harlaching,pool,91.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Cosimawellenbad,pool,93.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Cosimawellenbad,sauna,88.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Dantebad,sauna,72.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Michaelibad,pool,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Michaelibad,sauna,82.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Müller'sches Volksbad,pool,88.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Nordbad,pool,73.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Nordbad,sauna,84.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Südbad,pool,78.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Südbad,sauna,80.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Westbad,pool,85.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:15:50+01:00,Westbad,sauna,75.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Bad Giesing-Harlaching,pool,91.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Cosimawellenbad,pool,91.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Cosimawellenbad,sauna,88.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Dantebad,sauna,65.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Michaelibad,pool,80.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Michaelibad,sauna,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Müller'sches Volksbad,pool,86.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Nordbad,pool,74.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Nordbad,sauna,85.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Südbad,pool,73.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Südbad,sauna,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Westbad,pool,83.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:43:46+01:00,Westbad,sauna,73.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Bad Giesing-Harlaching,pool,91.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Cosimawellenbad,pool,91.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Cosimawellenbad,sauna,88.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Dantebad,sauna,63.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Michaelibad,pool,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Michaelibad,sauna,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Müller'sches Volksbad,pool,84.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Nordbad,pool,79.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Nordbad,sauna,85.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Südbad,pool,70.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Südbad,sauna,76.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Westbad,pool,81.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T14:57:03+01:00,Westbad,sauna,75.0,1,14,4,1,0,0,0,10.5,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Bad Giesing-Harlaching,pool,88.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Cosimawellenbad,pool,90.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Cosimawellenbad,sauna,85.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Dantebad,sauna,63.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Michaelibad,pool,77.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Michaelibad,sauna,79.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Müller'sches Volksbad,pool,84.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Nordbad,pool,81.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Nordbad,sauna,86.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Südbad,pool,69.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Südbad,sauna,76.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Westbad,pool,79.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:09:07+01:00,Westbad,sauna,70.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Bad Giesing-Harlaching,pool,88.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Cosimawellenbad,pool,90.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Cosimawellenbad,sauna,85.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Dantebad,sauna,61.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Michaelibad,pool,76.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Michaelibad,sauna,79.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Müller'sches Volksbad,pool,81.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Nordbad,pool,81.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Nordbad,sauna,86.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Südbad,pool,66.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Südbad,sauna,78.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Westbad,pool,75.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:23:42+01:00,Westbad,sauna,70.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Bad Giesing-Harlaching,pool,90.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Cosimawellenbad,pool,88.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Cosimawellenbad,sauna,85.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Dantebad,sauna,60.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Michaelibad,pool,74.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Michaelibad,sauna,80.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Müller'sches Volksbad,pool,80.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Nordbad,pool,81.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Nordbad,sauna,84.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Südbad,pool,61.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Südbad,sauna,77.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Westbad,pool,73.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:39:49+01:00,Westbad,sauna,72.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Bad Giesing-Harlaching,pool,89.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Cosimawellenbad,pool,87.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Cosimawellenbad,sauna,85.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Dantebad,sauna,57.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Michaelibad,pool,74.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Michaelibad,sauna,77.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Müller'sches Volksbad,pool,79.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Nordbad,pool,78.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Nordbad,sauna,84.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Südbad,pool,59.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Südbad,sauna,76.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Westbad,pool,69.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T15:51:59+01:00,Westbad,sauna,72.0,1,15,4,1,0,0,0,10.1,0.0,0.0,0.0,historical
2026-01-16T16:05:28+01:00,Bad Giesing-Harlaching,pool,87.0,1,16,4,1,0,0,0,8.2,0.0,0.0,4.0,historical
2026-01-16T16:05:28+01:00,Cosimawellenbad,pool,85.0,1,16,4,1,0,0,0,8.2,0.0,0.0,4.0,historical
2026-01-16T16:05:28+01:00,Cosimawellenbad,sauna,85.0,1,16,4,1,0,0,0,8.2,0.0,0.0,4.0,historical
2026-01-16T16:05:28+01:00,Dantebad,sauna,58.0,1,16,4,1,0,0,0,8.2,0.0,0.0,4.0,historical
